,close,end_date,flag,time,code,open,high,low,volume,money,spot,date,ttm_days,base_sprd
0,6023.2,2021-06-18,3,2020-12-23,IC2106.CCFX,5996.2,6063.4,5972.2,7610.0,9161914280.0,6307.6,2020-12-23,177,-284.40000000000055
3,6191.2,2021-01-15,0,2020-12-24,IC2101.CCFX,6270.4,6276.2,6172.8,76943.0,95688445560.0,6205.22,2020-12-24,22,-14.020000000000437
2,6149.6,2021-02-19,1,2020-12-24,IC2102.CCFX,6225.0,6227.4,6131.0,1719.0,2122778840.0,6205.22,2020-12-24,57,-55.61999999999989
1,6108.0,2021-03-19,2,2020-12-24,IC2103.CCFX,6175.8,6183.8,6093.0,17810.0,21847414720.0,6205.22,2020-12-24,85,-97.22000000000025
0,5961.4,2021-06-18,3,2020-12-24,IC2106.CCFX,6023.2,6030.0,5949.2,7541.0,9019623080.0,6205.22,2020-12-24,176,-243.82000000000062
3,6262.0,2021-01-15,0,2020-12-25,IC2101.CCFX,6175.8,6275.0,6165.4,73039.0,91057034920.0,6278.5,2020-12-25,21,-16.5
2,6217.0,2021-02-19,1,2020-12-25,IC2102.CCFX,6139.4,6229.2,6125.2,1522.0,1885104800.0,6278.5,2020-12-25,56,-61.5
1,6174.6,2021-03-19,2,2020-12-25,IC2103.CCFX,6088.0,6185.0,6082.6,16119.0,19813633280.0,6278.5,2020-12-25,84,-103.89999999999964
0,6026.2,2021-06-18,3,2020-12-25,IC2106.CCFX,5949.8,6037.8,5938.2,7544.0,9057109560.0,6278.5,2020-12-25,175,-252.30000000000018
3,6214.8,2021-01-15,0,2020-12-28,IC2101.CCFX,6262.2,6278.8,6188.0,73485.0,91443675160.0,6244.48,2020-12-28,18,-29.67999999999938
2,6174.0,2021-02-19,1,2020-12-28,IC2102.CCFX,6219.0,6233.4,6144.8,2165.0,2674357320.0,6244.48,2020-12-28,53,-70.47999999999956
1,6128.8,2021-03-19,2,2020-12-28,IC2103.CCFX,6171.8,6190.0,6106.2,17796.0,21842472680.0,6244.48,2020-12-28,81,-115.67999999999938
0,5987.2,2021-06-18,3,2020-12-28,IC2106.CCFX,6034.4,6039.0,5967.2,8144.0,9764083280.0,6244.48,2020-12-28,172,-257.27999999999975
3,6198.4,2021-01-15,0,2020-12-29,IC2101.CCFX,6214.8,6274.8,6182.4,69341.0,86270016000.0,6199.85,2020-12-29,17,-1.4500000000007276
2,6155.2,2021-02-19,1,2020-12-29,IC2102.CCFX,6190.0,6230.4,6140.0,1561.0,1929067040.0,6199.85,2020-12-29,52,-44.650000000000546
1,6114.6,2021-03-19,2,2020-12-29,IC2103.CCFX,6134.8,6187.6,6101.0,16657.0,20439340880.0,6199.85,2020-12-29,80,-85.25
0,5976.8,2021-06-18,3,2020-12-29,IC2106.CCFX,6000.0,6044.2,5960.6,7826.0,9383416840.0,6199.85,2020-12-29,171,-223.05000000000018
3,6248.0,2021-01-15,0,2020-12-30,IC2101.CCFX,6196.6,6287.6,6172.0,72096.0,90078410320.0,6269.25,2020-12-30,16,-21.25
2,6201.0,2021-02-19,1,2020-12-30,IC2102.CCFX,6168.0,6239.6,6131.0,2137.0,2652495320.0,6269.25,2020-12-30,51,-68.25
1,6158.0,2021-03-19,2,2020-12-30,IC2103.CCFX,6112.8,6195.8,6092.6,17428.0,21469419560.0,6269.25,2020-12-30,79,-111.25
0,6019.2,2021-06-18,3,2020-12-30,IC2106.CCFX,5976.8,6049.8,5955.4,7735.0,9304403880.0,6269.25,2020-12-30,170,-250.05000000000018
3,6348.0,2021-01-15,0,2020-12-31,IC2101.CCFX,6275.0,6364.4,6263.0,74813.0,94621475800.0,6367.11,2020-12-31,15,-19.109999999999673
2,6300.8,2021-02-19,1,2020-12-31,IC2102.CCFX,6243.6,6316.0,6217.2,2816.0,3537903960.0,6367.11,2020-12-31,50,-66.30999999999949
1,6252.8,2021-03-19,2,2020-12-31,IC2103.CCFX,6183.6,6269.0,6175.6,21192.0,26422080680.0,6367.11,2020-12-31,78,-114.30999999999949
0,6107.4,2021-06-18,3,2020-12-31,IC2106.CCFX,6050.0,6121.8,6032.4,9326.0,11354275360.0,6367.11,2020-12-31,169,-259.71000000000004
3,6434.2,2021-01-15,0,2021-01-04,IC2101.CCFX,6384.0,6489.8,6334.0,70652.0,90741718640.0,6482.79,2021-01-04,11,-48.590000000000146
2,6382.2,2021-02-19,1,2021-01-04,IC2102.CCFX,6336.2,6429.4,6289.8,4400.0,5605198520.0,6482.79,2021-01-04,46,-100.59000000000015
1,6319.0,2021-03-19,2,2021-01-04,IC2103.CCFX,6272.0,6369.6,6241.0,25273.0,31904085720.0,6482.79,2021-01-04,74,-163.78999999999996
0,6167.0,2021-06-18,3,2021-01-04,IC2106.CCFX,6135.8,6212.6,6096.2,8449.0,10405543600.0,6482.79,2021-01-04,165,-315.78999999999996
3,6476.6,2021-01-15,0,2021-01-05,IC2101.CCFX,6434.4,6504.8,6417.0,70706.0,91277461560.0,6539.73,2021-01-05,10,-63.1299999999992
2,6415.8,2021-02-19,1,2021-01-05,IC2102.CCFX,6387.0,6442.6,6363.8,4168.0,5332201640.0,6539.73,2021-01-05,45,-123.92999999999938
1,6349.6,2021-03-19,2,2021-01-05,IC2103.CCFX,6321.0,6375.0,6301.6,19845.0,25146236240.0,6539.73,2021-01-05,73,-190.1299999999992
0,6189.2,2021-06-18,3,2021-01-05,IC2106.CCFX,6167.0,6213.8,6145.2,8810.0,10879978600.0,6539.73,2021-01-05,164,-350.52999999999975
3,6485.0,2021-01-15,0,2021-01-06,IC2101.CCFX,6487.6,6560.0,6430.0,70480.0,91240278120.0,6528.14,2021-01-06,9,-43.14000000000033
2,6420.0,2021-02-19,1,2021-01-06,IC2102.CCFX,6422.4,6488.8,6372.0,5008.0,6423069000.0,6528.14,2021-01-06,44,-108.14000000000033
1,6353.4,2021-03-19,2,2021-01-06,IC2103.CCFX,6375.0,6417.4,6306.0,20532.0,26078323040.0,6528.14,2021-01-06,72,-174.7400000000007
0,6189.8,2021-06-18,3,2021-01-06,IC2106.CCFX,6209.0,6244.0,6150.4,7819.0,9676644320.0,6528.14,2021-01-06,163,-338.34000000000015
3,6526.0,2021-01-15,0,2021-01-07,IC2101.CCFX,6484.8,6540.0,6435.8,81599.0,105739636040.0,6538.12,2021-01-07,8,-12.11999999999989
2,6456.2,2021-02-19,1,2021-01-07,IC2102.CCFX,6428.8,6472.0,6378.0,6502.0,8343980920.0,6538.12,2021-01-07,43,-81.92000000000007
1,6385.0,2021-03-19,2,2021-01-07,IC2103.CCFX,6356.8,6400.0,6312.0,24032.0,30521787120.0,6538.12,2021-01-07,71,-153.1199999999999
0,6212.8,2021-06-18,3,2021-01-07,IC2106.CCFX,6190.2,6228.4,6151.4,8755.0,10827503000.0,6538.12,2021-01-07,162,-325.3199999999997
3,6550.6,2021-01-15,0,2021-01-08,IC2101.CCFX,6525.4,6598.0,6463.2,91128.0,118950383400.0,6557.6,2021-01-08,7,-7.0
2,6490.8,2021-02-19,1,2021-01-08,IC2102.CCFX,6466.0,6534.0,6405.0,7204.0,9314518280.0,6557.6,2021-01-08,42,-66.80000000000018
1,6423.0,2021-03-19,2,2021-01-08,IC2103.CCFX,6397.6,6473.8,6340.0,27508.0,35230550600.0,6557.6,2021-01-08,70,-134.60000000000036
0,6270.0,2021-06-18,3,2021-01-08,IC2106.CCFX,6219.0,6305.0,6178.0,10608.0,13240889040.0,6557.6,2021-01-08,161,-287.60000000000036
3,6446.8,2021-01-15,0,2021-01-11,IC2101.CCFX,6557.0,6560.0,6394.6,84589.0,109791837280.0,6455.4,2021-01-11,4,-8.599999999999454
2,6391.2,2021-02-19,1,2021-01-11,IC2102.CCFX,6473.4,6497.0,6339.6,11032.0,14174265880.0,6455.4,2021-01-11,39,-64.19999999999982
1,6317.4,2021-03-19,2,2021-01-11,IC2103.CCFX,6422.4,6438.8,6275.2,28466.0,36210167160.0,6455.4,2021-01-11,67,-138.0
0,6158.0,2021-06-18,3,2021-01-11,IC2106.CCFX,6270.0,6278.8,6120.0,9824.0,12193076520.0,6455.4,2021-01-11,158,-297.39999999999964
3,6521.6,2021-01-15,0,2021-01-12,IC2101.CCFX,6431.0,6535.0,6430.0,69803.0,90455419040.0,6543.23,2021-01-12,3,-21.6299999999992
2,6447.6,2021-02-19,1,2021-01-12,IC2102.CCFX,6367.4,6468.8,6366.6,14821.0,19026543600.0,6543.23,2021-01-12,38,-95.6299999999992
1,6374.0,2021-03-19,2,2021-01-12,IC2103.CCFX,6301.0,6389.0,6298.6,23045.0,29227934160.0,6543.23,2021-01-12,66,-169.22999999999956
0,6201.0,2021-06-18,3,2021-01-12,IC2106.CCFX,6140.0,6218.6,6134.2,8251.0,10191949600.0,6543.23,2021-01-12,157,-342.22999999999956
3,6487.2,2021-01-15,0,2021-01-13,IC2101.CCFX,6508.6,6533.4,6441.8,64635.0,83925217920.0,6496.91,2021-01-13,2,-9.710000000000036
2,6419.6,2021-02-19,1,2021-01-13,IC2102.CCFX,6457.0,6474.0,6380.0,20211.0,25963623240.0,6496.91,2021-01-13,37,-77.30999999999949
1,6352.0,2021-03-19,2,2021-01-13,IC2103.CCFX,6390.0,6405.0,6311.0,23832.0,30306023480.0,6496.91,2021-01-13,65,-144.90999999999985
0,6177.4,2021-06-18,3,2021-01-13,IC2106.CCFX,6224.0,6233.0,6145.6,8621.0,10666401560.0,6496.91,2021-01-13,156,-319.5100000000002
3,6446.6,2021-01-15,0,2021-01-14,IC2101.CCFX,6461.0,6523.0,6410.0,51013.0,66018190000.0,6439.89,2021-01-14,1,6.710000000000036
2,6398.0,2021-02-19,1,2021-01-14,IC2102.CCFX,6400.0,6464.0,6345.6,45087.0,57833462680.0,6439.89,2021-01-14,36,-41.89000000000033
1,6332.0,2021-03-19,2,2021-01-14,IC2103.CCFX,6346.2,6395.0,6287.0,26998.0,34268276680.0,6439.89,2021-01-14,64,-107.89000000000033
0,6165.0,2021-06-18,3,2021-01-14,IC2106.CCFX,6165.8,6218.0,6123.6,9729.0,12016735000.0,6439.89,2021-01-14,155,-274.8900000000003
3,6390.2,2021-01-15,0,2021-01-15,IC2101.CCFX,6430.0,6460.6,6345.6,23125.0,29676499120.0,6417.5,2021-01-15,0,-27.300000000000182
2,6351.0,2021-02-19,1,2021-01-15,IC2102.CCFX,6400.0,6406.2,6297.8,69405.0,88269635720.0,6417.5,2021-01-15,35,-66.5
1,6293.2,2021-03-19,2,2021-01-15,IC2103.CCFX,6340.2,6348.0,6241.2,28055.0,35371433720.0,6417.5,2021-01-15,63,-124.30000000000018
0,6134.4,2021-06-18,3,2021-01-15,IC2106.CCFX,6165.4,6180.6,6090.0,9895.0,12150860960.0,6417.5,2021-01-15,154,-283.10000000000036
2,6442.2,2021-02-19,0,2021-01-18,IC2102.CCFX,6354.0,6473.0,6336.4,62595.0,80499169720.0,6514.46,2021-01-18,32,-72.26000000000022
1,6375.8,2021-03-19,1,2021-01-18,IC2103.CCFX,6302.0,6410.0,6282.8,23937.0,30490753480.0,6514.46,2021-01-18,60,-138.65999999999985
0,6198.2,2021-06-18,2,2021-01-18,IC2106.CCFX,6134.4,6236.0,6125.2,9510.0,11787193200.0,6514.46,2021-01-18,151,-316.2600000000002
3,6042.2,2021-09-17,3,2021-01-18,IC2109.CCFX,5980.0,6069.8,5972.2,3714.0,4488726800.0,6514.46,2021-01-18,242,-472.2600000000002
2,6410.8,2021-02-19,0,2021-01-19,IC2102.CCFX,6442.2,6472.0,6393.0,60973.0,78381254160.0,6476.37,2021-01-19,31,-65.56999999999971
1,6351.4,2021-03-19,1,2021-01-19,IC2103.CCFX,6388.0,6407.0,6333.0,19828.0,25236737440.0,6476.37,2021-01-19,59,-124.97000000000025
0,6181.6,2021-06-18,2,2021-01-19,IC2106.CCFX,6200.2,6230.0,6165.0,8248.0,10217554120.0,6476.37,2021-01-19,150,-294.7699999999995
3,6026.6,2021-09-17,3,2021-01-19,IC2109.CCFX,6052.2,6070.8,6005.0,3659.0,4414748600.0,6476.37,2021-01-19,241,-449.7699999999995
2,6479.4,2021-02-19,0,2021-01-20,IC2102.CCFX,6409.6,6492.0,6396.0,64581.0,83353506720.0,6535.42,2021-01-20,30,-56.02000000000044
1,6413.8,2021-03-19,1,2021-01-20,IC2103.CCFX,6350.0,6427.0,6336.0,21135.0,27017187320.0,6535.42,2021-01-20,58,-121.61999999999989
0,6237.2,2021-06-18,2,2021-01-20,IC2106.CCFX,6191.2,6253.8,6170.2,8931.0,11105184440.0,6535.42,2021-01-20,149,-298.22000000000025
3,6074.0,2021-09-17,3,2021-01-20,IC2109.CCFX,6026.6,6092.6,6014.0,3075.0,3725296840.0,6535.42,2021-01-20,240,-461.4200000000001
2,6565.4,2021-02-19,0,2021-01-21,IC2102.CCFX,6491.6,6604.8,6491.4,62356.0,81806002560.0,6622.5,2021-01-21,29,-57.100000000000364
1,6502.6,2021-03-19,1,2021-01-21,IC2103.CCFX,6430.0,6538.0,6425.6,24211.0,31449778600.0,6622.5,2021-01-21,57,-119.89999999999964
0,6322.0,2021-06-18,2,2021-01-21,IC2106.CCFX,6255.0,6357.4,6251.0,10936.0,13819631280.0,6622.5,2021-01-21,148,-300.5
3,6159.0,2021-09-17,3,2021-01-21,IC2109.CCFX,6081.0,6187.0,6081.0,3769.0,4636761280.0,6622.5,2021-01-21,239,-463.5
2,6566.6,2021-02-19,0,2021-01-22,IC2102.CCFX,6565.6,6577.0,6496.8,68617.0,89741197000.0,6637.81,2021-01-22,28,-71.21000000000004
1,6502.6,2021-03-19,1,2021-01-22,IC2103.CCFX,6486.0,6513.8,6436.2,23477.0,30406439960.0,6637.81,2021-01-22,56,-135.21000000000004
0,6315.4,2021-06-18,2,2021-01-22,IC2106.CCFX,6320.0,6331.0,6258.4,9903.0,12472219440.0,6637.81,2021-01-22,147,-322.41000000000076
3,6148.0,2021-09-17,3,2021-01-22,IC2109.CCFX,6153.6,6164.8,6092.2,4209.0,5155668680.0,6637.81,2021-01-22,238,-489.8100000000004
2,6560.4,2021-02-19,0,2021-01-25,IC2102.CCFX,6564.0,6619.0,6507.0,72128.0,94737129800.0,6645.31,2021-01-25,25,-84.91000000000076
1,6492.0,2021-03-19,1,2021-01-25,IC2103.CCFX,6498.8,6549.8,6445.2,25565.0,33239659320.0,6645.31,2021-01-25,53,-153.3100000000004
0,6303.4,2021-06-18,2,2021-01-25,IC2106.CCFX,6324.4,6361.0,6266.2,11822.0,14938125760.0,6645.31,2021-01-25,144,-341.91000000000076
3,6131.4,2021-09-17,3,2021-01-25,IC2109.CCFX,6144.8,6183.8,6095.0,5055.0,6215004880.0,6645.31,2021-01-25,235,-513.9100000000008
2,6486.0,2021-02-19,0,2021-01-26,IC2102.CCFX,6545.0,6547.0,6453.8,65355.0,84855005400.0,6532.96,2021-01-26,24,-46.960000000000036
1,6418.2,2021-03-19,1,2021-01-26,IC2103.CCFX,6489.0,6489.0,6389.0,22496.0,28910507800.0,6532.96,2021-01-26,52,-114.76000000000022
0,6229.2,2021-06-18,2,2021-01-26,IC2106.CCFX,6291.2,6291.2,6203.2,9430.0,11764860600.0,6532.96,2021-01-26,143,-303.7600000000002
3,6062.0,2021-09-17,3,2021-01-26,IC2109.CCFX,6113.2,6118.6,6031.2,3981.0,4831037160.0,6532.96,2021-01-26,234,-470.96000000000004
2,6480.0,2021-02-19,0,2021-01-27,IC2102.CCFX,6491.0,6514.8,6445.2,56438.0,73155843240.0,6557.16,2021-01-27,23,-77.15999999999985
1,6412.8,2021-03-19,1,2021-01-27,IC2103.CCFX,6428.6,6447.8,6381.4,17267.0,22155463040.0,6557.16,2021-01-27,51,-144.35999999999967
0,6220.0,2021-06-18,2,2021-01-27,IC2106.CCFX,6230.2,6255.2,6196.0,7102.0,8841165880.0,6557.16,2021-01-27,142,-337.15999999999985
3,6044.2,2021-09-17,3,2021-01-27,IC2109.CCFX,6062.0,6082.0,6025.0,3459.0,4184409920.0,6557.16,2021-01-27,233,-512.96
2,6394.4,2021-02-19,0,2021-01-28,IC2102.CCFX,6423.4,6468.0,6365.2,65735.0,84389023120.0,6414.38,2021-01-28,22,-19.980000000000473
1,6333.0,2021-03-19,1,2021-01-28,IC2103.CCFX,6359.8,6400.0,6302.4,23609.0,30004274360.0,6414.38,2021-01-28,50,-81.38000000000011
0,6147.0,2021-06-18,2,2021-01-28,IC2106.CCFX,6179.2,6208.4,6121.0,9593.0,11829377720.0,6414.38,2021-01-28,141,-267.3800000000001
3,5980.0,2021-09-17,3,2021-01-28,IC2109.CCFX,6000.0,6036.6,5951.2,4199.0,5031695600.0,6414.38,2021-01-28,232,-434.3800000000001
2,6313.6,2021-02-19,0,2021-01-29,IC2102.CCFX,6413.4,6426.0,6211.0,74734.0,94868393520.0,6346.14,2021-01-29,21,-32.539999999999964
1,6253.2,2021-03-19,1,2021-01-29,IC2103.CCFX,6363.0,6363.0,6152.6,27476.0,34471182760.0,6346.14,2021-01-29,49,-92.94000000000051
0,6070.2,2021-06-18,2,2021-01-29,IC2106.CCFX,6170.2,6181.4,5974.4,12934.0,15753147920.0,6346.14,2021-01-29,140,-275.9400000000005
3,5905.0,2021-09-17,3,2021-01-29,IC2109.CCFX,6009.8,6012.6,5815.2,5318.0,6307504880.0,6346.14,2021-01-29,231,-441.1400000000003
2,6357.8,2021-02-19,0,2021-02-01,IC2102.CCFX,6322.0,6369.6,6308.0,53049.0,67309330280.0,6393.28,2021-02-01,18,-35.47999999999956
1,6293.2,2021-03-19,1,2021-02-01,IC2103.CCFX,6249.8,6306.6,6245.6,17479.0,21952600360.0,6393.28,2021-02-01,46,-100.07999999999993
0,6107.0,2021-06-18,2,2021-02-01,IC2106.CCFX,6079.4,6123.4,6066.6,7641.0,9316565920.0,6393.28,2021-02-01,137,-286.27999999999975
3,5930.6,2021-09-17,3,2021-02-01,IC2109.CCFX,5905.0,5953.0,5895.4,3611.0,4278849400.0,6393.28,2021-02-01,228,-462.6799999999994
2,6409.0,2021-02-19,0,2021-02-02,IC2102.CCFX,6371.0,6419.4,6327.2,55135.0,70414326040.0,6454.79,2021-02-02,17,-45.789999999999964
1,6339.8,2021-03-19,1,2021-02-02,IC2103.CCFX,6307.2,6352.6,6266.0,20474.0,25896390000.0,6454.79,2021-02-02,45,-114.98999999999978
0,6148.2,2021-06-18,2,2021-02-02,IC2106.CCFX,6110.0,6159.6,6080.0,6728.0,8250494800.0,6454.79,2021-02-02,136,-306.59000000000015
3,5968.4,2021-09-17,3,2021-02-02,IC2109.CCFX,5940.2,5983.6,5903.6,3758.0,4478411400.0,6454.79,2021-02-02,227,-486.3900000000003
2,6379.0,2021-02-19,0,2021-02-03,IC2102.CCFX,6408.0,6432.4,6365.2,54340.0,69474320960.0,6399.33,2021-02-03,16,-20.329999999999927
1,6310.0,2021-03-19,1,2021-02-03,IC2103.CCFX,6325.0,6360.0,6300.0,20131.0,25460435800.0,6399.33,2021-02-03,44,-89.32999999999993
0,6119.6,2021-06-18,2,2021-02-03,IC2106.CCFX,6156.6,6163.0,6106.6,6252.0,7664207560.0,6399.33,2021-02-03,135,-279.72999999999956
3,5940.4,2021-09-17,3,2021-02-03,IC2109.CCFX,5970.4,5981.8,5928.0,4059.0,4830131400.0,6399.33,2021-02-03,226,-458.9300000000003
2,6320.8,2021-02-19,0,2021-02-04,IC2102.CCFX,6369.0,6375.0,6240.2,73882.0,93269409880.0,6328.79,2021-02-04,15,-7.989999999999782
1,6255.0,2021-03-19,1,2021-02-04,IC2103.CCFX,6304.0,6306.0,6182.6,30982.0,38714768520.0,6328.79,2021-02-04,43,-73.78999999999996
0,6072.2,2021-06-18,2,2021-02-04,IC2106.CCFX,6100.0,6114.0,6004.4,10577.0,12821413080.0,6328.79,2021-02-04,134,-256.59000000000015
3,5901.2,2021-09-17,3,2021-02-04,IC2109.CCFX,5924.0,5936.4,5836.0,5695.0,6703912520.0,6328.79,2021-02-04,225,-427.59000000000015
2,6231.2,2021-02-19,0,2021-02-05,IC2102.CCFX,6330.0,6354.0,6216.0,65447.0,82358427600.0,6239.87,2021-02-05,14,-8.670000000000073
1,6175.0,2021-03-19,1,2021-02-05,IC2103.CCFX,6263.0,6286.8,6157.0,30031.0,37393489360.0,6239.87,2021-02-05,42,-64.86999999999989
0,5995.0,2021-06-18,2,2021-02-05,IC2106.CCFX,6088.0,6103.0,5978.0,8223.0,9940040880.0,6239.87,2021-02-05,133,-244.8699999999999
3,5818.4,2021-09-17,3,2021-02-05,IC2109.CCFX,5909.0,5932.2,5805.0,5764.0,6769310440.0,6239.87,2021-02-05,224,-421.47000000000025
2,6313.8,2021-02-19,0,2021-02-08,IC2102.CCFX,6245.2,6352.8,6214.0,61967.0,77993832040.0,6323.16,2021-02-08,11,-9.359999999999673
1,6260.2,2021-03-19,1,2021-02-08,IC2103.CCFX,6198.0,6288.0,6161.0,31617.0,39426402240.0,6323.16,2021-02-08,39,-62.960000000000036
0,6076.2,2021-06-18,2,2021-02-08,IC2106.CCFX,6010.0,6099.6,5984.0,9326.0,11287214120.0,6323.16,2021-02-08,130,-246.96000000000004
3,5905.0,2021-09-17,3,2021-02-08,IC2109.CCFX,5828.0,5932.6,5824.6,4684.0,5513257840.0,6323.16,2021-02-08,221,-418.15999999999985
2,6435.8,2021-02-19,0,2021-02-09,IC2102.CCFX,6333.6,6460.0,6317.8,54096.0,69245764920.0,6457.88,2021-02-09,10,-22.079999999999927
1,6375.4,2021-03-19,1,2021-02-09,IC2103.CCFX,6270.0,6397.6,6264.6,35902.0,45539001000.0,6457.88,2021-02-09,38,-82.48000000000047
0,6186.0,2021-06-18,2,2021-02-09,IC2106.CCFX,6083.0,6198.2,6077.2,9979.0,12272933800.0,6457.88,2021-02-09,129,-271.8800000000001
3,6002.2,2021-09-17,3,2021-02-09,IC2109.CCFX,5918.6,6016.2,5907.0,6035.0,7211774640.0,6457.88,2021-02-09,220,-455.6800000000003
2,6492.0,2021-02-19,0,2021-02-10,IC2102.CCFX,6451.0,6519.2,6399.2,48016.0,62032676320.0,6525.17,2021-02-10,9,-33.17000000000007
1,6430.2,2021-03-19,1,2021-02-10,IC2103.CCFX,6383.2,6449.0,6337.4,46155.0,59077079920.0,6525.17,2021-02-10,37,-94.97000000000025
0,6223.6,2021-06-18,2,2021-02-10,IC2106.CCFX,6195.4,6243.4,6141.6,10075.0,12491361680.0,6525.17,2021-02-10,128,-301.5699999999997
3,6035.0,2021-09-17,3,2021-02-10,IC2109.CCFX,6018.2,6055.6,5963.0,5233.0,6292409240.0,6525.17,2021-02-10,219,-490.1700000000001
2,6579.6,2021-02-19,0,2021-02-18,IC2102.CCFX,6622.4,6685.8,6536.6,38134.0,50410543800.0,6614.54,2021-02-18,1,-34.9399999999996
1,6505.0,2021-03-19,1,2021-02-18,IC2103.CCFX,6584.0,6625.0,6466.0,78130.0,102149439280.0,6614.54,2021-02-18,29,-109.53999999999996
0,6298.2,2021-06-18,2,2021-02-18,IC2106.CCFX,6320.2,6407.6,6263.0,15516.0,19644431240.0,6614.54,2021-02-18,120,-316.34000000000015
3,6110.0,2021-09-17,3,2021-02-18,IC2109.CCFX,6139.0,6209.8,6083.0,5952.0,7309111960.0,6614.54,2021-02-18,211,-504.53999999999996
2,6673.6,2021-02-19,0,2021-02-19,IC2102.CCFX,6580.4,6680.8,6546.4,17440.0,23065508880.0,6703.48,2021-02-19,0,-29.8799999999992
1,6630.0,2021-03-19,1,2021-02-19,IC2103.CCFX,6500.0,6630.6,6480.4,86168.0,112997153680.0,6703.48,2021-02-19,28,-73.47999999999956
0,6411.6,2021-06-18,2,2021-02-19,IC2106.CCFX,6292.8,6414.4,6280.6,15896.0,20197783320.0,6703.48,2021-02-19,119,-291.8799999999992
3,6210.8,2021-09-17,3,2021-02-19,IC2109.CCFX,6110.0,6222.0,6097.6,5497.0,6773718160.0,6703.48,2021-02-19,210,-492.6799999999994
2,6576.8,2021-03-19,0,2021-02-22,IC2103.CCFX,6660.0,6744.0,6565.0,98536.0,131405556280.0,6657.06,2021-02-22,25,-80.26000000000022
1,6515.0,2021-04-16,1,2021-02-22,IC2104.CCFX,6601.8,6676.0,6501.0,1187.0,1568829720.0,6657.06,2021-02-22,53,-142.0600000000004
0,6358.8,2021-06-18,2,2021-02-22,IC2106.CCFX,6444.0,6518.0,6345.0,18889.0,24365371480.0,6657.06,2021-02-22,116,-298.2600000000002
3,6168.4,2021-09-17,3,2021-02-22,IC2109.CCFX,6243.4,6328.2,6161.4,6431.0,8052131360.0,6657.06,2021-02-22,207,-488.66000000000076
2,6569.8,2021-03-19,0,2021-02-23,IC2103.CCFX,6566.6,6629.0,6550.0,73763.0,97150156720.0,6631.23,2021-02-23,24,-61.42999999999938
1,6508.2,2021-04-16,1,2021-02-23,IC2104.CCFX,6499.8,6565.0,6485.6,1410.0,1839262280.0,6631.23,2021-02-23,52,-123.02999999999975
0,6352.8,2021-06-18,2,2021-02-23,IC2106.CCFX,6355.0,6408.0,6332.0,12374.0,15763512960.0,6631.23,2021-02-23,115,-278.4299999999994
3,6158.0,2021-09-17,3,2021-02-23,IC2109.CCFX,6160.0,6213.4,6140.0,4716.0,5826816560.0,6631.23,2021-02-23,206,-473.22999999999956
2,6491.2,2021-03-19,0,2021-02-24,IC2103.CCFX,6585.6,6603.0,6438.4,91900.0,119990508440.0,6536.19,2021-02-24,23,-44.98999999999978
1,6435.0,2021-04-16,1,2021-02-24,IC2104.CCFX,6513.2,6538.8,6380.8,2372.0,3060547360.0,6536.19,2021-02-24,51,-101.1899999999996
0,6293.4,2021-06-18,2,2021-02-24,IC2106.CCFX,6371.8,6384.0,6232.6,18010.0,22741506720.0,6536.19,2021-02-24,114,-242.78999999999996
3,6104.0,2021-09-17,3,2021-02-24,IC2109.CCFX,6170.0,6186.2,6047.8,5983.0,7327634240.0,6536.19,2021-02-24,205,-432.1899999999996
2,6472.2,2021-03-19,0,2021-02-25,IC2103.CCFX,6562.2,6562.2,6417.0,81227.0,105226778520.0,6499.15,2021-02-25,22,-26.949999999999818
1,6412.4,2021-04-16,1,2021-02-25,IC2104.CCFX,6488.0,6505.0,6360.6,1484.0,1906440480.0,6499.15,2021-02-25,50,-86.75
0,6270.0,2021-06-18,2,2021-02-25,IC2106.CCFX,6330.2,6358.0,6216.6,14545.0,18252806520.0,6499.15,2021-02-25,113,-229.14999999999964
3,6080.0,2021-09-17,3,2021-02-25,IC2109.CCFX,6150.0,6163.0,6035.0,6737.0,8204052240.0,6499.15,2021-02-25,204,-419.14999999999964
2,6320.4,2021-03-19,0,2021-02-26,IC2103.CCFX,6400.0,6418.0,6296.0,86242.0,109551375080.0,6364.35,2021-02-26,21,-43.95000000000073
1,6264.4,2021-04-16,1,2021-02-26,IC2104.CCFX,6315.2,6360.0,6239.0,2657.0,3344404200.0,6364.35,2021-02-26,49,-99.95000000000073
0,6117.2,2021-06-18,2,2021-02-26,IC2106.CCFX,6191.0,6220.4,6101.6,15619.0,19227338040.0,6364.35,2021-02-26,112,-247.15000000000055
3,5932.0,2021-09-17,3,2021-02-26,IC2109.CCFX,6000.0,6032.4,5914.2,7156.0,8539952040.0,6364.35,2021-02-26,203,-432.35000000000036
2,6438.0,2021-03-19,0,2021-03-01,IC2103.CCFX,6372.2,6439.0,6362.0,68521.0,87754282520.0,6488.44,2021-03-01,18,-50.4399999999996
1,6378.6,2021-04-16,1,2021-03-01,IC2104.CCFX,6319.8,6379.8,6307.0,2305.0,2925454280.0,6488.44,2021-03-01,46,-109.83999999999924
0,6227.0,2021-06-18,2,2021-03-01,IC2106.CCFX,6147.2,6227.0,6147.2,14403.0,17842001320.0,6488.44,2021-03-01,109,-261.4399999999996
